fdc_id,amount,measure_unit,modifier,gram_weight
174880,1.0,,cutlet,44.0
174881,1.0,,chop,352.0
174881,3.0,,oz,85.0
174882,4.0,,oz,113.0
174883,3.0,,oz,85.0
174884,4.0,,oz,113.0
174885,3.0,,oz,85.0
174885,1.0,,"leg bottom, boneless",723.0
174886,1.0,,"leg hindshank, heel on",418.0
174886,3.0,,oz,85.0
174887,1.0,,"leg hindshank, heel on",530.0
174887,4.0,,oz,113.0
174888,3.0,,oz,85.0
174888,1.0,,roast,121.0
174889,1.0,,roast,329.0
174889,3.0,,oz,85.0
174890,3.0,,oz,85.0
174890,1.0,,roast,447.0
174891,3.0,,oz,85.0
174892,4.0,,oz,113.0
174893,3.0,,oz,85.0
174893,1.0,,"leg hindshank, heel on",418.0
174894,1.0,,"leg hindshank, heel on",530.0
174894,4.0,,oz,113.0
174895,1.0,,leg trotter off,1808.0
174895,3.0,,oz,85.0
174896,4.0,,oz,113.0
174896,1.0,,leg trotter off,2674.0
174897,3.0,,oz,85.0
174897,1.0,,roast,121.0
174898,1.0,,chop,43.0
174898,3.0,,oz,85.0
174899,1.0,,"medium bagel (3-1/2"" to 4"" dia)",105.0
174899,1.0,,oz,28.35
174899,1.0,,"large bagel (4-1/2"")",131.0
174899,1.0,,"mini bagel (2-1/2"" dia)",26.0
174899,1.0,,"small bagel (3"" dia)",69.0
174899,1.0,,bagel,99.0
174900,1.0,,"medium bagel (3-1/2"" to 4"" dia)",99.0
174900,1.0,,"large bagel (4-1/2"")",123.0
174900,1.0,,"mini bagel (2-1/2"" dia)",24.0
174900,1.0,,"small bagel (3"" dia)",65.0
174900,1.0,,oz,28.35
174901,1.0,,"small bagel (3"" dia)",69.0
174901,1.0,,"medium bagel (3-1/2"" to 4"" dia)",105.0
174901,1.0,,oz,28.35
174901,1.0,,"large bagel (4-1/2"" dia)",131.0
174901,1.0,,"mini bagel (2-1/2"" dia)",26.0
174902,1.0,,"cup, poured from box",128.0
174902,1.0,,"cup, spooned into cup",120.0
174902,1.0,,"cup, homemade",114.0
174902,1.0,,"cup, purchased",120.0
174902,0.33,,cup (NLEA serving size),40.0
174902,1.0,,oz,28.35
174903,1.0,,oz,28.35
174904,1.0,,serving 1 biscuit,58.0
174904,1.0,,oz,28.35
174905,1.0,,"biscuit (2-1/4"" dia)",21.0
174905,1.0,,oz,28.35
174906,1.0,,individual loaf (include Keebler Elfin Loaves),57.0
174906,1.0,,oz,28.35
174906,1.0,,slice,60.0
174907,1.0,,oz,28.35
174907,1.0,,slice,45.0
174908,1.0,,package (8.5 oz),241.0
174908,1.0,,oz,28.35
174909,1.0,,piece,60.0
174909,1.0,,oz,28.35
174909,1.0,,muffin,51.0
174910,1.0,,oz,28.35
174910,1.0,,piece,65.0
174911,1.0,,"slice, small",29.0
174911,1.0,,oz,28.35
174911,1.0,,"slice, medium",59.0
174911,1.0,,"slice, large",88.0
174912,1.0,,oz,28.35
174913,1.0,,oz,28.35
174913,1.0,,slice,29.0
174914,1.0,,oz,28.35
174914,1.0,,slice regular,24.0
174914,1.0,,slice large,38.0
174915,1.0,,"pita, small  (4"" dia)",28.0
174915,1.0,,"pita, large (6-1/2"" dia)",60.0
174916,1.0,,"pita, large (6-1/2"" dia)",64.0
174916,1.0,,"pita, small  (4"" dia)",28.0
174917,1.0,,oz,28.35
174917,1.0,,slice,19.0
174918,1.0,,"slice, snack-size",7.0
174918,1.0,,"slice, regular",26.0
174918,1.0,,oz,28.35
174918,1.0,,"slice, thin",20.0
174918,1.0,,"slice (5"" x 4"" x 3/8"")",32.0
174919,1.0,,slice,23.0
174919,1.0,,oz,28.35
174920,1.0,,"slice, thin",20.0
174920,1.0,,oz,28.35
174920,1.0,,"slice, thick",32.0
174920,1.0,,slice,23.0
174921,1.0,,oz,28.35
174921,1.0,,slice,21.0
174922,1.0,,oz,28.35
174922,1.0,,slice,23.0
174923,1.0,,slice,27.0
174923,1.0,,oz,28.35
174924,1.0,,slice,29.0
174924,1.0,,slice crust not eaten,12.0
174924,1.0,,"cup, cubes",35.0
174924,1.0,,"cup, crumbs",45.0
174924,1.0,,"slice, thin",20.0
174924,1.0,,"slice, very thin",15.0
174924,1.0,,slice,25.0
174924,1.0,,"slice, large",30.0
174924,1.0,,"slice thin, crust not eaten",9.0
174924,1.0,,oz,28.35
174925,1.0,,"slice, thin",17.0
174925,1.0,,slice crust not eaten,11.0
174925,1.0,,"cup, cubes",42.0
174925,1.0,,oz,28.35
174925,1.0,,"slice, large",27.0
174925,1.0,,slice,22.0
174925,1.0,,"cup, crumbs",45.0
174925,1.0,,"slice, very thin",13.0
174925,1.0,,"slice thin, crust not eaten",8.0
174926,1.0,,slice,44.0
174926,1.0,,oz,28.35
174927,1.0,,slice,42.0
174927,1.0,,oz,28.35
174927,1.0,,"slice, thin (3-3/4"" x 5"" x 3/8"")",33.0
174928,1.0,,cup,108.0
174928,1.0,,oz,28.35
174929,1.0,,"stick, small (approx 4-1/4"" long)",5.0
174929,1.0,,"stick (9-1/4"" x 3/8"")",6.0
174929,1.0,,"stick (7-5/8"" x 5/8"")",10.0
174929,1.0,,"cup, small pieces",46.0
174930,1.0,,package (6 oz),170.0
174930,1.0,,oz,28.35
174931,1.0,,oz,28.35
174931,0.5,,cup,100.0
174932,1.0,,oz,28.35
174932,1.0,,package (18 oz),510.0
174933,1.0,,oz,28.35
174933,1.0,,piece (1/8 cake),71.0
174934,1.0,,piece (1/12 of a cake),138.0
174934,1.0,,piece (1/8 of 18 oz cake),64.0
174934,1.0,,cake,1660.0
174934,1.0,,oz,28.35
174935,1.0,,oz,28.35
174935,1.0,,package (18.25 oz),517.0
174936,1.0,,oz,28.35
174936,1.0,,piece (1/6 of 19 oz cake),90.0
174937,1.0,,oz,28.35
174937,1.0,,piece (1/8 cake),50.0
174938,1.0,,oz,28.35
174938,1.0,,"piece (1/8 of 8"" x 5-3/4"" cake)",56.0
174939,1.0,,piece,43.0
174939,1.0,,oz,28.35
174940,1.0,,piece (1/10 of 10.6 oz cake),30.0
174940,1.0,,piece (1/12 of 12 oz cake),28.0
174940,1.0,,snack cake (2.5 oz),71.0
174941,1.0,,oz,28.35
174942,1.0,,cupcake,50.0
174942,1.0,,oz,28.35
174943,1.0,,cake,42.0
174943,1.0,,oz,28.35
174944,1.0,,oz,28.35
174944,1.0,,piece (1/12 of a cake),144.0
174944,1.0,,piece (1/8 of 18 oz cake),64.0
174944,1.0,,cake,1729.0
174945,1.0,,serving,67.0
174945,1.0,,oz,28.35
174946,1.0,,oz,28.35
174946,1.0,,package (18.50 oz),524.0
174947,1.0,,serving,43.0
174947,1.0,,package (18.50 oz),524.0
174947,1.0,,oz,28.35
174948,1.0,,package (21.5 oz),610.0
174948,1.0,,oz,28.35
174949,1.0,,oz,28.35
174949,1.0,,"brownie (2"" square)",24.0
174950,1.0,,oz,28.35
174950,1.0,,cookie,5.0
174951,1.0,,oz,28.35
174951,1.0,,cookie,21.0
174952,1.0,,package (17.5 oz),496.0
174952,1.0,,oz,28.35
174953,1.0,,serving,33.0
174953,1.0,,"portion, dough spoon from roll",29.0
174953,1.0,,oz,28.35
174954,1.0,,oz,28.35
174954,1.0,,"cookie, medium (2-1/4"" dia)",12.0
174955,1.0,,"cookie, medium (2-1/4"" dia)",16.0
174955,1.0,,"bar (2"" square)",32.0
174955,1.0,,oz,28.35
174956,1.0,,"large (approx 3-1/2"" to 4"" dia)",32.0
174956,1.0,,cookie,7.0
174956,1.0,,oz,28.35
174957,1.0,,"cup, crushed",84.0
174957,1.0,,cracker,15.0
174957,1.0,,oz,28.35
174957,1.0,,large rectangular piece or 2 squares or 4 small rectangular pieces,14.0
174958,1.0,,oz,28.35
174958,3.0,,pieces,27.0
174959,1.0,,ladyfinger,11.0
174959,1.0,,"anisette sponge (4"" x 1-1/8"" x 7/8"")",13.0
174959,1.0,,oz,28.35
174959,1.0,,"breakfast treat (approx 4"" x 2"" x 7/8"")",24.0
174960,1.0,,oz,28.35
174960,1.0,,package (17.5 oz),496.0
174961,1.0,,oz,28.35
174961,1.0,,"portion, dough for 1 cookie",16.0
174962,1.0,,oz,28.35
174962,1.0,,cookie,12.0
174963,1.0,,oz,28.35
174963,1.0,,cookie,24.0
174964,1.0,,oz,28.35
174964,1.0,,"cookie (3"" dia)",20.0
174965,1.0,,cookie,14.0
174965,1.0,,oz,28.35
174966,1.0,,oz,28.35
174966,1.0,,cookie,15.0
174967,1.0,,cookie,11.8
174967,1.0,,oz,28.35
174968,1.0,,"cookie (2"" dia)",14.0
174968,1.0,,oz,28.35
174969,1.0,,cookie,10.0
174969,1.0,,oz,28.35
174970,1.0,,wafer,4.0
174970,1.0,,oz,28.35
174971,1.0,,oz,28.35
174971,1.0,,cookie,17.0
174972,1.0,,cookie dough for 1rolled cookie,17.0
174972,1.0,,serving,33.0
174972,1.0,,cookie 1 pre-sliced cookie dough,26.0
174972,1.0,,oz,28.35
174973,1.0,,medium,4.0
174973,1.0,,small,3.0
174973,1.0,,"cup, crumbs",80.0
174973,1.0,,large,6.0
174973,1.0,,oz,28.35
174974,8.0,,wafers mini wafers,11.6
174974,8.0,,wafers,30.0
174975,1.0,,"cup, bite size",62.0
174975,1.0,,"cracker (1"" square)",1.0
174975,1.0,,snack stick,2.0
174975,1.0,,"cup, crushed",72.0
174975,0.5,,oz,14.2
174975,1.0,,gold fish,0.6
174975,1.0,,"bag, single serving",28.0
174976,6.0,,cracker,39.0
174976,0.5,,oz,14.2
174976,1.0,,"cup, crushed",83.0
174976,1.0,,sandwich,6.5
174977,1.0,,"cup, rounds",33.0
174977,1.0,,"piece (3-3/4"" x 1-3/4"" x 1/8"")",5.0
174977,0.5,,oz,14.2
174977,1.0,,cup pieces,30.0
174977,1.0,,melba round,3.0
174978,1.0,,toast,5.0
174978,0.5,,oz,14.2
174979,1.0,,toast,5.0
174979,0.5,,oz,14.2
174980,1.0,,cracker,11.0
174980,0.5,,oz,14.2
174981,0.5,,oz,14.2
174981,1.0,,rusk,10.0
174982,1.0,,"cracker, round",3.2
174982,5.0,,crackers,16.0
174982,5.0,,"crackers, regular size, round (1 serving)",16.0
174982,1.0,,"cracker, rectangular",4.0
174982,1.0,,cup crushed,52.0
174983,0.5,,oz,14.2
174983,1.0,,"cracker, sandwich",7.0
174984,1.0,,"cracker, sandwich",7.0
174984,0.5,,oz,14.2
174985,2.0,,crackers 1 serving,14.5
174985,16.0,,crackers 1 serving,34.0
174986,1.0,,cream puff shell,66.0
174986,1.0,,"eclair (5"" x 2"" x 1-3/4"")",48.0
174986,1.0,,oz,28.35
174987,1.0,,"croissant, mini",28.0
174987,1.0,,"croissant, medium",57.0
174987,1.0,,"croissant, large",67.0
174987,1.0,,oz,28.35
174987,1.0,,"croissant, small",42.0
174988,1.0,,"croissant, medium",57.0
174988,1.0,,oz,28.35
174989,1.0,,oz,28.35
174989,1.0,,"croissant, large",67.0
174989,1.0,,"croissant, small",42.0
174989,1.0,,"croissant, medium",57.0
174990,1.0,,"doughnut, mini (1-1/2"" dia) or doughnut hole",14.0
174990,1.0,,doughnut stick,52.0
174990,1.0,,"doughnut, long type (twist) (4-1/2"" long)",52.0
174990,1.0,,"doughnut medium (3-1/4"" dia)",54.0
174990,1.0,,oz,28.35
174990,1.0,,donut,40.0
174990,1.0,,"doughnut, large (4"" dia)",71.0
174991,1.0,,oz,28.35
174991,1.0,,"doughnut large (approx 3-1/2"" dia)",67.0
174991,1.0,,"donettes (2"" dia)",18.0
174991,1.0,,"doughnut, medium (approx 3"" dia)",43.0
174992,1.0,,oz,28.35
174992,1.0,,"doughnut, medium (approx 3"" dia)",45.0
174993,1.0,,"doughnut, medium (approx 3"" dia)",42.0
174993,1.0,,oz,28.35
174993,1.0,,"doughnut (3-3/4"" dia)",60.0
174994,1.0,,oz,28.35
174994,1.0,,muffin,57.0
174995,1.0,,muffin,52.0
174995,1.0,,oz,28.35
174996,1.0,,oz,28.35
174996,1.0,,muffin,66.0
174997,1.0,,oz,28.35
174997,1.0,,muffin,57.0
174998,1.0,,oz,28.35
174998,1.0,,slice,65.0
174999,1.0,,oz,28.35
174999,1.0,,hush puppy,22.0
174999,1.0,,cup,152.0
175000,1.0,,oz,28.35
175000,1.0,,large waffle cone,29.0
175000,1.0,,cone,4.0
175001,1.0,,oz,28.35
175001,1.0,,cone,10.0
175002,1.0,,medium,113.0
175002,1.0,,mini,17.0
175002,1.0,,extra large,168.0
175002,1.0,,small,66.0
175002,1.0,,large,139.0
175002,1.0,,oz,28.35
175003,1.0,,oz,28.35
175004,1.0,,"muffin, toaster",33.0
175004,1.0,,oz,28.35
175005,1.0,,oz,28.35
175005,1.0,,"muffin (2-3/4"" dia x 2"")",57.0
175006,1.0,,oz,28.35
175006,1.0,,"pancake (6"" dia)",77.0
175006,1.0,,"pancake (4"" dia)",38.0
175007,1.0,,"cup, poured from box",112.0
175007,1.0,,oz,28.35
175008,1.0,,oz,28.35
175008,1.0,,"pancake (4"" dia)",38.0
175008,1.0,,"pancake (6"" dia)",77.0
175009,1.0,,"pancake (6"" dia)",77.0
175009,1.0,,"pancake (4"" dia)",38.0
175009,1.0,,oz,28.35
175010,1.0,,"pancake (6"" dia)",129.0
175010,1.0,,oz,28.35
175010,1.0,,"pancake (4"" dia)",44.0
175011,1.0,,"piece (1/8 of 9"" dia)",125.0
175011,1.0,,"piece (1/6 of 8"" pie)",117.0
175011,1.0,,oz,28.35
175012,1.0,,oz,28.35
175012,1.0,,"piece (1/8 of 9"" dia)",155.0
175013,1.0,,oz,28.35
175013,1.0,,"piece (1/8 of 9"" dia)",92.0
175013,1.0,,"piece (1/6 of 8"" pie)",123.0
175014,1.0,,"piece (1/6 of 8"" pie)",113.0
175014,1.0,,serving .167 pie,120.0
175014,1.0,,"piece (1/4 of 6"" pie)",99.0
175014,1.0,,oz,28.35
175015,1.0,,"piece (1/8 of 9"" dia)",95.0
175015,1.0,,oz,28.35
175016,1.0,,"piece (1/6 of 7"" pie)",64.0
175016,1.0,,"piece (1/8 of 7"" pie)",48.0
175016,1.0,,oz,28.35
175017,1.0,,oz,28.35
175017,1.0,,"piece (1/8 of 9"" dia)",94.0
175018,1.0,,"piece (1/8 of 9"" dia)",127.0
175018,1.0,,oz,28.35
175019,1.0,,oz,28.35
175019,1.0,,"piece (1/8 of 9"" dia)",165.0
175020,1.0,,"piece (1/6 of 8"" pie)",117.0
175020,1.0,,oz,28.35
175021,1.0,,oz,28.35
175021,1.0,,pie,833.0
175021,1.0,,slice,133.0
175022,1.0,,package (10 oz),284.0
175022,1.0,,oz,28.35
175023,1.0,,"piece (1/8 of 9"" crust)",20.0
175023,1.0,,"crust, single 9""",160.0
175024,1.0,,pie crust (average weight of 1 frozen crust),173.0
175024,1.0,,"piece (1/8 of 9"" crust)",18.0
175025,1.0,,pie crust (average weight of 1 baked crust),154.0
175026,1.0,,"piece (1/8 of 9"" crust)",23.0
175026,1.0,,"crust, single 9""",180.0
175027,1.0,,"roll (2-1/2"" dia)",35.0
175027,1.0,,oz,28.35
175028,1.0,,oz,28.35
175028,1.0,,roll,33.0
175029,1.0,,"small (2-3/8"" dia)",28.0
175029,1.0,,"large (approx 3-1/2"" to 4"" dia)",43.0
175029,1.0,,medium,36.0
175030,1.0,,roll (1 oz),28.0
175031,1.0,,"roll (3-1/2"" dia)",57.0
175031,1.0,,oz,28.35
175032,1.0,,piece,71.0
175032,1.0,,oz,28.35
175033,1.0,,roll,66.0
175033,1.0,,oz,28.35
175034,1.0,,large,83.0
175034,1.0,,oz,28.35
175034,1.0,,"roll (2-3/4"" square)",60.0
175035,1.0,,oz,28.35
175035,1.0,,pastry,54.0
175036,1.0,,enchilada,19.0
175036,1.0,,oz,28.35
175036,1.0,,tortilla,24.0
175037,1.0,,"tortilla (approx 12"" dia)",117.0
175037,1.0,,package,407.0
175037,1.0,,tortilla,48.0
175037,1.0,,oz,28.35
175037,1.0,,"tortilla medium (approx 6"" dia)",30.0
175037,1.0,,"tortilla (approx 7-8"" dia)",49.0
175037,1.0,,"tortilla (approx 10"" dia)",72.0
175038,1.0,,oz,28.35
175038,1.0,,"waffle, square (4"" square) (include frozen)",35.0
175039,1.0,,"waffle, round (7"" dia)",75.0
175039,1.0,,oz,28.35
175040,0.5,,tsp,2.3
175040,1.0,,tsp,4.6
175041,1.0,,tsp,3.0
175041,0.5,,tsp,1.5
175042,1.0,,cake (0.6 oz),17.0
175043,1.0,,tbsp,12.0
175043,1.0,,tsp,4.0
175043,1.0,,packet,7.2
175044,1.0,,oz,28.35
175044,1.0,,slice,25.0
175045,1.0,,oz,28.35
175045,1.0,,"muffin, toaster",31.0
175046,1.0,,"muffin, toaster",34.0
175046,1.0,,oz,28.35
175047,1.0,,"pancake (4"" dia)",38.0
175047,1.0,,"pancake (6"" dia)",77.0
175047,1.0,,oz,28.35
175048,1.0,,oz,28.35
175048,1.0,,"waffle, square (4"" square)",33.0
175048,1.0,,"waffle, round (4"" dia)",33.0
175049,1.0,,"mini bagel (2-1/2"" dia)",26.0
175049,1.0,,oz,28.35
175049,1.0,,"small bagel (3"" dia)",69.0
175049,1.0,,"large bagel (4-1/2"" dia)",131.0
175049,1.0,,"medium bagel (3-1/2"" to 4"" dia)",105.0
175050,1.0,,"mini bagel (2-1/2"" dia)",26.0
175050,1.0,,"small bagel (3"" dia)",69.0
175050,1.0,,"medium bagel (3-1/2"" to 4"")",105.0
175050,1.0,,"large bagel (4-1/2"" dia)",131.0
175050,1.0,,oz,28.35
175051,1.0,,"medium bagel (3-1/2"" to 4"" dia)",105.0
175051,1.0,,"large bagel (4-1/2"" dia)",131.0
175051,1.0,,"mini bagel (2-1/2"" dia)",26.0
175051,1.0,,"small bagel (3"" dia)",69.0
175051,1.0,,oz,28.35
175052,1.0,,piece (1/9 of 20 oz cake),63.0
175052,1.0,,oz,28.35
175052,1.0,,individual cake,57.0
175053,1.0,,piece (1/10 of 10.6 oz cake),30.0
175053,1.0,,snack cake (2.5 oz),71.0
175053,1.0,,piece (1/12 of 12 oz cake),28.0
175054,1.0,,oz,28.35
175054,1.0,,package (18.50 oz),524.0
175055,1.0,,oz,28.35
175055,1.0,,package (18.50 oz),524.0
175056,1.0,,cracker,3.0
175056,1.0,,"cracker, round large",10.0
175056,1.0,,"cracker, rectangle",6.0
175056,1.0,,cup oyster crackers,45.0
175056,1.0,,"cracker, oyster",1.0
175056,0.5,,oz,14.2
175057,0.5,,oz,14.2
175057,1.0,,cracker,3.0
175058,1.0,,"cracker, rectangular",4.0
175058,1.0,,"cup, bite size",62.0
175058,1.0,,"cracker, oval",3.0
175058,1.0,,"cup, crushed",72.0
175058,0.5,,oz,14.2
175058,1.0,,"cracker, round",3.0
175059,1.0,,"cup, crushed",83.0
175059,0.5,,oz,14.2
175059,1.0,,"cracker, thin square",2.0
175059,1.0,,cracker,2.0
175060,1.0,,cup Cheez-its,62.0
175060,0.5,,oz,14.2
175060,1.0,,gold fish,0.6
175060,1.0,,"cup, crushed",72.0
175060,1.0,,"cracker (1"" square)",1.0
175061,1.0,,"pastry (4-1/4"" dia)",71.0
175061,1.0,,oz,28.35
175062,1.0,,oz,28.35
175062,1.0,,"doughnut, medium (3-1/4"" dia)",60.0
175063,1.0,,oz,28.35
175063,1.0,,muffin,57.0
175064,1.0,,oz,28.35
175064,1.0,,"pie (5"" x 3-3/4"")",128.0
175065,1.0,,"piece (1/8 of 9"" crust)",16.0
175065,1.0,,"crust, single 9""",142.0
175066,1.0,,package (6 oz),170.0
175066,1.0,,oz,28.35
175067,1.0,,oz,28.35
175067,1.0,,"miniature (3"" dia)",5.0
175067,1.0,,"medium (approx 5"" dia)",13.0
175068,3.0,,saltines,15.0
175068,6.0,,saltines,30.0
175069,1.0,,tart,52.0
175070,1.0,,serving,24.0
175071,1.0,,serving,24.0
175072,1.0,,serving,28.0
175073,1.0,,serving,26.0
175074,1.0,,serving,25.0
175075,1.0,,serving,26.0
175076,1.0,,serving,25.0
175077,1.0,,serving,32.0
175078,1.0,,muffin,31.0
175079,1.0,,NLEA serving (makes 1/2 cup prepared),28.0
175080,1.0,,serving,28.0
175081,1.0,,serving,41.0
175082,1.0,,serving,51.0
175083,1.0,,serving,28.0
175084,1.0,,serving,11.0
175085,1.0,,"piece, cooked (yield from 1 lb raw meat, boneless)",340.0
175085,3.0,,oz,85.0
175086,1.0,,oz,28.35
175086,1.0,,lb,453.6
175087,1.0,,"piece, cooked (yield from 1 lb raw meat, boneless)",340.0
175087,3.0,,oz,85.0
175088,1.0,,"tsp, rounded",1.4
175088,2.0,,"tbsp, rounded",11.3
175089,1.0,,serving (3 heaping tsp),23.0
175089,1.0,,cup,182.0
175090,1.0,,cup (8 fl oz),259.0
175091,2.0,,tsp,1.6
175091,4.0,,tbsp (1/4 cup),14.4
175092,1.0,,fl oz,32.1
175092,1.0,,serving dry mix with 6 fl oz water,192.0
175093,1.0,,"serving small 16 fl oz, without ice",347.0
175093,1.0,,"serving large 32 fl oz,  without ice",722.0
175093,1.0,,"serving medium 21 fl oz,  without ice",486.0
175093,1.0,,"serving child 12 fl oz, without ice",258.0
175094,1.0,,fl oz,35.2
175094,1.0,,can (12 fl oz),423.0
175095,1.0,,fl oz,29.3
175095,8.0,,fl oz,234.0
175096,1.0,,serving 8 fl oz 8 fl oz,237.0
175096,1.0,,fl oz,29.6
175096,1.0,,liter,1000.0
175097,1.0,,serving 1.5 fl oz,52.0
175097,1.0,,fl oz,34.8
175098,1.5,,fl oz,47.0
175098,1.0,,fl oz,31.1
175099,1.0,,serving medium 21 fl oz,486.0
175099,1.0,,serving small 16 fl oz,347.0
175099,1.0,,can can 12 fl oz,355.0
175099,1.0,,serving large 32 fl oz,722.0
175099,1.0,,bottle bottle 16 fl oz,473.0
175099,1.0,,serving child 12 fl oz,258.0
175099,1.0,,fl oz,29.6
175100,1.0,,fl oz,36.3
175100,1.0,,can,436.0
175101,1.0,,fl oz,31.3
175101,8.0,,fl oz,250.0
175102,1.0,,serving medium 16 fl oz,376.0
175102,1.0,,serving large 21 fl oz,494.0
175102,1.0,,fl oz,23.5
175102,1.0,,serving small 12 fl oz,282.0
175103,1.0,,bottle 8 fl oz,237.0
175103,3.0,,ice cube (3/4 fl oz),64.0
175103,1.0,,liter,1000.0
175103,1.0,,fl oz,29.6
175104,1.0,,bottle 16.9 fl oz,500.0
175104,1.0,,bottle 12 fl oz,355.0
175104,1.0,,fl oz,29.6
175104,1.0,,bottle 20 fl oz,591.0
175105,1.0,,fl oz,31.6
175105,1.0,,cup (8 fl oz),253.0
175106,1.0,,bottle 24 fl oz,710.0
175106,1.0,,fl oz,29.6
175106,1.0,,bottle 16.9 fl oz,500.0
175107,1.0,,fl oz,29.6
175107,1.0,,bottle 8 fl oz,237.0
175107,1.0,,bottle 500 ml,500.0
175108,12.0,,fl oz,365.0
175108,8.0,,fl oz,244.0
175108,1.0,,fl oz,30.5
175109,1.0,,bottle 23.7 fl oz,703.0
175109,1.0,,fl oz,29.6
175109,1.0,,bottle 16.9 fl oz,501.0
175109,1.0,,bottle 12 fl oz,356.0
175110,1.0,,bottle 20 fl oz,613.0
175110,1.0,,fl oz,30.6
175110,8.0,,bottle 8 fl oz,227.0
175110,1.0,,bottle 12 fl oz,368.0
175111,1.0,,bottle 8 fl oz,245.0
175111,1.0,,fl oz,30.6
175111,1.0,,bottle 12 fl oz,367.0
175112,1.0,,glass (3.5 fl oz),103.0
175112,1.0,,fl oz,29.5
175113,1.0,,fl oz,29.6
175113,1.0,,can (12 fl oz),355.0
175114,1.0,,envelope  Swiss Miss (.53 oz),15.0
175114,1.0,,packet (0.675 oz),19.0
175115,8.0,,fl oz,262.0
175115,1.0,,fl oz,32.7
175116,1.0,,"oz, boneless",28.35
175116,3.0,,oz,85.0
175116,1.0,,fillet,184.0
175117,3.0,,oz,85.0
175117,1.0,,fillet,143.0
175118,1.0,,"oz, boneless",28.35
175118,1.0,,"piece (1-3/4"" x 7/8"" x 1/2"")",15.0
175118,1.0,,cubic inch,20.0
175118,1.0,,cup,140.0
175119,3.0,,oz,85.0
175119,1.0,,fillet,112.0
175120,3.0,,oz,85.0
175120,1.0,,fillet,88.0
175121,1.0,,cup,190.0
175121,1.0,,"oz, boneless",28.35
175121,1.0,,cubic inch,16.0
175121,1.0,,can (15 oz),361.0
175122,3.0,,oz,85.0
175122,0.5,,fillet,198.0
175123,1.0,,oz,28.35
175123,1.0,,fillet,119.0
175123,3.0,,oz,85.0
175124,1.0,,fillet,93.0
175124,3.0,,oz,85.0
175125,3.0,,oz,85.0
175125,1.0,,fillet,64.0
175125,1.0,,"oz, boneless",28.35
175126,1.0,,fillet,50.0
175126,3.0,,oz,85.0
175127,0.5,,fillet,155.0
175127,3.0,,oz,85.0
175128,1.0,,fillet,159.0
175128,3.0,,oz,85.0
175129,3.0,,oz,85.0
175129,0.5,,fillet,193.0
175130,1.0,,fillet,77.0
175130,3.0,,oz,85.0
175131,3.0,,oz,85.0
175131,1.0,,fillet,149.0
175132,1.0,,tbsp,14.0
175132,1.0,,oz,28.35
175132,3.0,,oz,85.0
175132,1.0,,"can (8 oz), solids and liquid",227.0
175133,3.0,,oz,85.0
175134,3.0,,oz,85.0
175134,0.5,,fillet,193.0
175135,1.0,,can,369.0
175135,3.0,,oz,85.0
175136,3.0,,oz,85.0
175136,0.5,,fillet,198.0
175137,3.0,,oz,85.0
175137,0.5,,fillet,155.0
175138,3.0,,oz,85.0
175138,0.5,,fillet,159.0
175139,1.0,,"small (2-2/3"" x 1/2"" x 1/4"")",12.0
175139,1.0,,can (3.75 oz),92.0
175139,1.0,,"cup, drained",149.0
175139,2.0,,sardines,24.0
175139,1.0,,cubic inch,16.0
175139,1.0,,oz,28.35
175140,1.0,,cup,89.0
175140,1.0,,sardine,38.0
175140,1.0,,can,370.0
175141,3.0,,oz,85.0
175141,1.0,,fillet,64.0
175141,1.0,,"oz, boneless",28.35
175141,1.0,,cup,166.0
175142,3.0,,oz,85.0
175142,1.0,,fillet,129.0
175143,3.0,,oz,85.0
175144,1.0,,fillet,238.0
175144,3.0,,oz,85.0
175145,1.0,,fillet,186.0
175145,3.0,,oz,85.0
175146,3.0,,oz,85.0
175147,3.0,,oz,85.0
175148,1.0,,"piece (4-1/2"" x 2-1/8"" x 7/8"")",145.0
175148,1.0,,"cup, cooked",136.0
175148,1.0,,"cubic inch, boneless",17.0
175148,1.0,,"oz, boneless",28.35
175148,3.0,,oz,85.0
175149,3.0,,oz,85.0
175149,1.0,,oz,28.35
175150,3.0,,oz,85.0
175150,1.0,,fillet,159.0
175151,1.0,,fillet,48.0
175151,3.0,,oz,85.0
175152,0.5,,fillet,150.0
175152,3.0,,oz,85.0
175153,3.0,,oz,85.0
175153,1.0,,fillet,79.0
175154,1.0,,fillet,159.0
175154,3.0,,oz,85.0
175155,1.0,,fillet,143.0
175155,3.0,,oz,85.0
175156,3.0,,oz,85.0
175156,0.5,,fillet,198.0
175157,1.0,,can,178.0
175157,3.0,,oz,85.0
175158,1.0,,can,172.0
175158,3.0,,oz,85.0
175159,1.0,,"cubic inch, boneless",16.0
175159,3.0,,oz,85.0
175159,1.0,,"oz, boneless",28.35
175160,3.0,,oz,85.0
175160,1.0,,cup,205.0
175161,1.0,,fillet,72.0
175161,3.0,,oz,85.0
175162,0.5,,fillet,153.0
175162,3.0,,oz,85.0
175163,0.5,,fillet,187.0
175163,3.0,,oz,85.0
175164,3.0,,oz,85.0
175164,1.0,,leg,172.0
175165,3.0,,oz,85.0
175165,1.0,,fillet,159.0
175166,3.0,,oz,85.0
175166,1.0,,fillet,143.0
175167,3.0,,oz,85.0
175167,0.5,,fillet,198.0
175168,0.5,,fillet,178.0
175168,3.0,,oz,85.0
175169,3.0,,oz,85.0
